bloque,implementacion,metodo,escenario,semilla,n_inicial,n_final_objetivo,k,repeticion,capacidad,crecimiento,restauracion_fuera_reloj,total_ns,ns_por_operacion,checksum
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,8,-1,NA,true,5200,26.000,17600
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,9,-1,NA,true,5100,25.500,17600
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,10,-1,NA,true,5100,25.500,17600
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,6000,30.000,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,5700,28.500,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5800,29.000,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,5700,28.500,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,5800,29.000,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,5500,27.500,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,5400,27.000,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,5500,27.500,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,5600,28.000,20200
listas,ListaDobleConCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,5900,29.500,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,5800,29.000,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,6200,31.000,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5900,29.500,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,6200,31.000,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,6600,33.000,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,5500,27.500,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,5700,28.500,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,6100,30.500,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,5600,28.000,20200
listas,ListaDobleConCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,5000,25.000,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,6100,30.500,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,6000,30.000,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5900,29.500,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,6100,30.500,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,5600,28.000,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,5300,26.500,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,5700,28.500,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,5600,28.000,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,5600,28.000,20200
listas,ListaDobleConCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,6500,32.500,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,5200,26.000,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,5300,26.500,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5800,29.000,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,5500,27.500,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,6800,34.000,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,5000,25.000,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,5400,27.000,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,5100,25.500,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,5500,27.500,20200
listas,ListaDobleConCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,4700,23.500,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,6700,33.500,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,5500,27.500,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,6600,33.000,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,6800,34.000,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,4900,24.500,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,5500,27.500,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,6400,32.000,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,4400,22.000,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,4700,23.500,20200
listas,ListaDobleConCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,4400,22.000,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,4800,24.000,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,5100,25.500,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5100,25.500,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,5900,29.500,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,5400,27.000,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,5000,25.000,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,5600,28.000,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,6000,30.000,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,5700,28.500,20200
listas,ListaDobleConCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,5700,28.500,20200
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,1,-1,NA,true,60900,30.450,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,2,-1,NA,true,59100,29.550,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,3,-1,NA,true,61900,30.950,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,4,-1,NA,true,44500,22.250,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,5,-1,NA,true,56000,28.000,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,6,-1,NA,true,66700,33.350,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,7,-1,NA,true,63100,31.550,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,8,-1,NA,true,57600,28.800,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,9,-1,NA,true,50700,25.350,-4294967296000
listas,ListaSimpleSinCola,pushFront,general,20261021,100,101,2000,10,-1,NA,true,69400,34.700,-4294967296000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,1,-1,NA,true,54800,27.400,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,2,-1,NA,true,51100,25.550,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,3,-1,NA,true,50200,25.100,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,4,-1,NA,true,45100,22.550,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,5,-1,NA,true,43200,21.600,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,6,-1,NA,true,51700,25.850,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,7,-1,NA,true,41800,20.900,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,8,-1,NA,true,54500,27.250,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,9,-1,NA,true,48100,24.050,22000
listas,ListaSimpleSinCola,popFront,general,20261021,100,99,2000,10,-1,NA,true,52100,26.050,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,1,-1,NA,true,4300,2.150,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,2,-1,NA,true,6700,3.350,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,3,-1,NA,true,4300,2.150,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,4,-1,NA,true,4200,2.100,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,5,-1,NA,true,4200,2.100,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,6,-1,NA,true,4300,2.150,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,7,-1,NA,true,4200,2.100,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,8,-1,NA,true,4400,2.200,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,9,-1,NA,true,4300,2.150,22000
listas,ListaSimpleSinCola,topFront,general,20261021,100,100,2000,10,-1,NA,true,4300,2.150,22000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,1,-1,NA,true,3700,1.850,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,2,-1,NA,true,3700,1.850,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,3,-1,NA,true,3800,1.900,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,4,-1,NA,true,3800,1.900,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,5,-1,NA,true,3800,1.900,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,6,-1,NA,true,3800,1.900,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,7,-1,NA,true,3700,1.850,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,8,-1,NA,true,3800,1.900,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,9,-1,NA,true,3700,1.850,200000
listas,ListaSimpleSinCola,size,no_vacia,20261021,100,100,2000,10,-1,NA,true,3700,1.850,200000
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,1,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,2,-1,NA,true,3300,1.650,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,3,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,4,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,5,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,6,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,7,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,8,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,9,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,isEmpty,no_vacia,20261021,100,100,2000,10,-1,NA,true,3200,1.600,0
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,1,-1,NA,true,24000,120.000,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,2,-1,NA,true,24600,123.000,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,3,-1,NA,true,24400,122.000,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,4,-1,NA,true,24100,120.500,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,5,-1,NA,true,23100,115.500,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,6,-1,NA,true,24800,124.000,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,7,-1,NA,true,24500,122.500,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,8,-1,NA,true,24100,120.500,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,9,-1,NA,true,22700,113.500,-429496729600
listas,ListaSimpleSinCola,pushBack,general,20261021,100,101,200,10,-1,NA,true,24600,123.000,-429496729600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,1,-1,NA,true,25900,129.500,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,2,-1,NA,true,24300,121.500,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,3,-1,NA,true,26200,131.000,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,4,-1,NA,true,24700,123.500,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,5,-1,NA,true,24500,122.500,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,6,-1,NA,true,24300,121.500,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,7,-1,NA,true,24800,124.000,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,8,-1,NA,true,24900,124.500,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,9,-1,NA,true,24900,124.500,17600
listas,ListaSimpleSinCola,popBack,general,20261021,100,99,200,10,-1,NA,true,24600,123.000,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,1,-1,NA,true,25800,129.000,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,2,-1,NA,true,30200,151.000,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,3,-1,NA,true,25000,125.000,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,4,-1,NA,true,24500,122.500,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,5,-1,NA,true,24500,122.500,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,6,-1,NA,true,24800,124.000,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,7,-1,NA,true,24500,122.500,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,8,-1,NA,true,46300,231.500,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,9,-1,NA,true,26000,130.000,17600
listas,ListaSimpleSinCola,topBack,general,20261021,100,100,200,10,-1,NA,true,25700,128.500,17600
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,1,-1,NA,true,5100,25.500,330238222800
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,2,-1,NA,true,4600,23.000,317320051000
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,3,-1,NA,true,4700,23.500,94935048800
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,4,-1,NA,true,4600,23.000,186516770000
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,5,-1,NA,true,4500,22.500,42525667000
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,6,-1,NA,true,4800,24.000,315914426400
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,7,-1,NA,true,4800,24.000,71804714400
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,8,-1,NA,true,4700,23.500,61161656600
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,9,-1,NA,true,4800,24.000,422398244800
listas,ListaSimpleSinCola,find,inicio,20261021,100,100,200,10,-1,NA,true,5100,25.500,58587691800
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,1,-1,NA,true,14000,70.000,280985669400
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,2,-1,NA,true,14100,70.500,120821594200
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,3,-1,NA,true,14600,73.000,24792224400
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,4,-1,NA,true,14400,72.000,245445912600
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,5,-1,NA,true,13800,69.000,396558252200
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,6,-1,NA,true,13900,69.500,312511473400
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,7,-1,NA,true,14300,71.500,220257759600
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,8,-1,NA,true,13700,68.500,188546342400
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,9,-1,NA,true,14400,72.000,194369769000
listas,ListaSimpleSinCola,find,medio,20261021,100,100,200,10,-1,NA,true,14100,70.500,382032640800
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,1,-1,NA,true,25100,125.500,373999571400
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,2,-1,NA,true,24400,122.000,352769437600
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,3,-1,NA,true,24200,121.000,323558339000
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,4,-1,NA,true,25500,127.500,25198748400
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,5,-1,NA,true,26700,133.500,238421616000
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,6,-1,NA,true,24500,122.500,213764827400
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,7,-1,NA,true,25800,129.000,172847539600
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,8,-1,NA,true,28100,140.500,107509711800
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,9,-1,NA,true,23900,119.500,76178873200
listas,ListaSimpleSinCola,find,final,20261021,100,100,200,10,-1,NA,true,24600,123.000,47570470200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,1,-1,NA,true,36700,183.500,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,2,-1,NA,true,35800,179.000,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,3,-1,NA,true,37500,187.500,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,4,-1,NA,true,25000,125.000,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,5,-1,NA,true,24800,124.000,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,6,-1,NA,true,24800,124.000,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,7,-1,NA,true,24800,124.000,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,8,-1,NA,true,25100,125.500,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,9,-1,NA,true,24900,124.500,200
listas,ListaSimpleSinCola,find,ausente,20261021,100,100,200,10,-1,NA,true,30900,154.500,200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,1,-1,NA,true,4700,23.500,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,2,-1,NA,true,4200,21.000,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,3,-1,NA,true,4800,24.000,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,4,-1,NA,true,5100,25.500,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,5,-1,NA,true,6100,30.500,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,6,-1,NA,true,4600,23.000,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,7,-1,NA,true,4500,22.500,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,8,-1,NA,true,5400,27.000,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,9,-1,NA,true,5300,26.500,2200
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,10,-1,NA,true,4800,24.000,2200
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,1,-1,NA,true,12300,61.500,6000
