bloque,implementacion,metodo,escenario,semilla,n_inicial,n_final,k,repeticion,capacidad_antes,capacidad_despues,crecimiento,total_ns,ns_por_operacion,checksum
pilas,PilaEnlazada,push,sin_redimensionamiento,20270922,10000,10001,20,3,-1,-1,NA,600,30.000,-42949672960
pilas,PilaEnlazada,push,sin_redimensionamiento,20270922,10000,10001,20,4,-1,-1,NA,500,25.000,-42949672960
pilas,PilaEnlazada,push,sin_redimensionamiento,20270922,10000,10001,20,5,-1,-1,NA,500,25.000,-42949672960
pilas,PilaEnlazada,push,sin_redimensionamiento,20270922,10000,10001,20,6,-1,-1,NA,600,30.000,-42949672960
pilas,PilaEnlazada,push,sin_redimensionamiento,20270922,10000,10001,20,7,-1,-1,NA,700,35.000,-42949672960
pilas,PilaEnlazada,push,sin_redimensionamiento,20270922,10000,10001,20,8,-1,-1,NA,700,35.000,-42949672960
pilas,PilaEnlazada,push,sin_redimensionamiento,20270922,10000,10001,20,9,-1,-1,NA,400,20.000,-42949672960
pilas,PilaEnlazada,push,sin_redimensionamiento,20270922,10000,10001,20,10,-1,-1,NA,300,15.000,-42949672960
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,1,-1,-1,NA,69100,6.910,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,2,-1,-1,NA,71300,7.130,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,3,-1,-1,NA,67600,6.760,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,4,-1,-1,NA,65100,6.510,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,5,-1,-1,NA,65400,6.540,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,6,-1,-1,NA,64800,6.480,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,7,-1,-1,NA,63300,6.330,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,8,-1,-1,NA,65900,6.590,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,9,-1,-1,NA,64600,6.460,19181
pilas,PilaEnlazada,push,secuencia_amortizada,20270922,0,10000,10000,10,-1,-1,NA,63400,6.340,19181
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,1,-1,-1,false,1800,90.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,2,-1,-1,false,700,35.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,3,-1,-1,false,1800,90.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,4,-1,-1,false,500,25.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,5,-1,-1,false,700,35.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,6,-1,-1,false,400,20.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,7,-1,-1,false,1100,55.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,8,-1,-1,false,600,30.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,9,-1,-1,false,1000,50.000,183620
pilas,PilaEnlazada,pop,general,20270922,10000,9999,20,10,-1,-1,false,1000,50.000,183620
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,1,-1,-1,false,800,0.016,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,2,-1,-1,false,800,0.016,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,3,-1,-1,false,800,0.016,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,4,-1,-1,false,700,0.014,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,5,-1,-1,false,800,0.016,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,6,-1,-1,false,800,0.016,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,7,-1,-1,false,700,0.014,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,8,-1,-1,false,800,0.016,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,9,-1,-1,false,800,0.016,459050000
pilas,PilaEnlazada,peek,general,20270922,10000,10000,50000,10,-1,-1,false,800,0.016,459050000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,1,-1,-1,false,700,0.014,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,2,-1,-1,false,700,0.014,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,3,-1,-1,false,700,0.014,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,4,-1,-1,false,900,0.018,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,5,-1,-1,false,700,0.014,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,6,-1,-1,false,700,0.014,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,7,-1,-1,false,800,0.016,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,8,-1,-1,false,1000,0.020,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,9,-1,-1,false,900,0.018,500000000
pilas,PilaEnlazada,size,no_vacia,20270922,10000,10000,50000,10,-1,-1,false,800,0.016,500000000
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,1,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,2,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,3,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,4,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,5,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,6,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,7,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,8,-1,-1,false,100,0.002,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,9,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,10,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,1,-1,-1,false,500,25.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,2,-1,-1,false,3900,195.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,3,-1,-1,false,1800,90.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,4,-1,-1,false,2400,120.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,5,-1,-1,false,900,45.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,6,-1,-1,false,1300,65.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,7,-1,-1,false,1600,80.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,8,-1,-1,false,1800,90.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,9,-1,-1,false,1200,60.000,20
pilas,PilaEnlazada,delete,cima,20270922,10000,9999,20,10,-1,-1,false,1400,70.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,1,-1,-1,false,354200,17710.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,2,-1,-1,false,258300,12915.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,3,-1,-1,false,330300,16515.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,4,-1,-1,false,303500,15175.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,5,-1,-1,false,356800,17840.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,6,-1,-1,false,322800,16140.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,7,-1,-1,false,270400,13520.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,8,-1,-1,false,253300,12665.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,9,-1,-1,false,251800,12590.000,20
pilas,PilaEnlazada,delete,medio,20270922,10000,9999,20,10,-1,-1,false,277500,13875.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,1,-1,-1,false,644800,32240.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,2,-1,-1,false,734200,36710.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,3,-1,-1,false,582300,29115.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,4,-1,-1,false,569000,28450.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,5,-1,-1,false,603600,30180.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,6,-1,-1,false,555100,27755.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,7,-1,-1,false,591600,29580.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,8,-1,-1,false,598300,29915.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,9,-1,-1,false,585200,29260.000,20
pilas,PilaEnlazada,delete,base,20270922,10000,9999,20,10,-1,-1,false,573000,28650.000,20
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,1,-1,-1,false,365300,18265.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,2,-1,-1,false,428400,21420.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,3,-1,-1,false,368600,18430.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,4,-1,-1,false,375900,18795.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,5,-1,-1,false,466800,23340.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,6,-1,-1,false,356100,17805.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,7,-1,-1,false,371100,18555.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,8,-1,-1,false,358900,17945.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,9,-1,-1,false,352600,17630.000,0
pilas,PilaEnlazada,delete,ausente,20270922,10000,10000,20,10,-1,-1,false,331300,16565.000,0
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,1,-1,-1,NA,200,10.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,2,-1,-1,NA,700,35.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,3,-1,-1,NA,1500,75.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,4,-1,-1,NA,2300,115.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,5,-1,-1,NA,1900,95.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,6,-1,-1,NA,1800,90.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,7,-1,-1,NA,1700,85.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,8,-1,-1,NA,900,45.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,9,-1,-1,NA,1000,50.000,200020
colas,ColaEnlazada,enqueue,sin_redimensionamiento,20270922,10000,10001,20,10,-1,-1,NA,1200,60.000,200020
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,1,-1,-1,NA,176300,17.630,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,2,-1,-1,NA,209700,20.970,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,3,-1,-1,NA,295400,29.540,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,4,-1,-1,NA,260200,26.020,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,5,-1,-1,NA,229700,22.970,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,6,-1,-1,NA,392600,39.260,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,7,-1,-1,NA,302400,30.240,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,8,-1,-1,NA,209100,20.910,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,9,-1,-1,NA,264400,26.440,17903
colas,ColaEnlazada,enqueue,secuencia_amortizada,20270922,0,10000,10000,10,-1,-1,NA,277800,27.780,17903
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,1,-1,-1,false,1000,50.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,2,-1,-1,false,1800,90.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,3,-1,-1,false,1600,80.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,4,-1,-1,false,1000,50.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,5,-1,-1,false,900,45.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,6,-1,-1,false,1900,95.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,7,-1,-1,false,1100,55.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,8,-1,-1,false,1100,55.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,9,-1,-1,false,1000,50.000,158060
colas,ColaEnlazada,dequeue,general,20270922,10000,9999,20,10,-1,-1,false,1300,65.000,158060
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,1,-1,-1,false,1000,0.020,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,2,-1,-1,false,900,0.018,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,3,-1,-1,false,900,0.018,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,4,-1,-1,false,900,0.018,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,5,-1,-1,false,900,0.018,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,6,-1,-1,false,1300,0.026,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,7,-1,-1,false,1000,0.020,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,8,-1,-1,false,1100,0.022,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,9,-1,-1,false,1000,0.020,395150000
colas,ColaEnlazada,front,general,20270922,10000,10000,50000,10,-1,-1,false,1000,0.020,395150000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,1,-1,-1,false,1800,0.036,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,2,-1,-1,false,800,0.016,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,3,-1,-1,false,800,0.016,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,4,-1,-1,false,700,0.014,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,5,-1,-1,false,800,0.016,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,6,-1,-1,false,800,0.016,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,7,-1,-1,false,800,0.016,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,8,-1,-1,false,800,0.016,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,9,-1,-1,false,800,0.016,500000000
colas,ColaEnlazada,size,no_vacia,20270922,10000,10000,50000,10,-1,-1,false,800,0.016,500000000
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,1,-1,-1,false,0,0.000,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,2,-1,-1,false,0,0.000,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,3,-1,-1,false,100,0.002,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,4,-1,-1,false,0,0.000,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,5,-1,-1,false,100,0.002,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,6,-1,-1,false,0,0.000,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,7,-1,-1,false,100,0.002,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,8,-1,-1,false,0,0.000,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,9,-1,-1,false,0,0.000,0
colas,ColaEnlazada,isEmpty,no_vacia,20270922,10000,10000,50000,10,-1,-1,false,0,0.000,0
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,1,-1,-1,false,600,30.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,2,-1,-1,false,500,25.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,3,-1,-1,false,500,25.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,4,-1,-1,false,500,25.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,5,-1,-1,false,600,30.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,6,-1,-1,false,600,30.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,7,-1,-1,false,700,35.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,8,-1,-1,false,700,35.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,9,-1,-1,false,700,35.000,20
colas,ColaEnlazada,delete,frente,20270922,10000,9999,20,10,-1,-1,false,500,25.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,1,-1,-1,false,253000,12650.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,2,-1,-1,false,319100,15955.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,3,-1,-1,false,326200,16310.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,4,-1,-1,false,370200,18510.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,5,-1,-1,false,308700,15435.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,6,-1,-1,false,316800,15840.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,7,-1,-1,false,312500,15625.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,8,-1,-1,false,307700,15385.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,9,-1,-1,false,296800,14840.000,20
colas,ColaEnlazada,delete,medio,20270922,10000,9999,20,10,-1,-1,false,331700,16585.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,1,-1,-1,false,630300,31515.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,2,-1,-1,false,538300,26915.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,3,-1,-1,false,707700,35385.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,4,-1,-1,false,560200,28010.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,5,-1,-1,false,566700,28335.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,6,-1,-1,false,572800,28640.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,7,-1,-1,false,583800,29190.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,8,-1,-1,false,486700,24335.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,9,-1,-1,false,472000,23600.000,20
colas,ColaEnlazada,delete,final,20270922,10000,9999,20,10,-1,-1,false,541600,27080.000,20
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,1,-1,-1,false,307900,15395.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,2,-1,-1,false,443300,22165.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,3,-1,-1,false,304100,15205.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,4,-1,-1,false,338400,16920.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,5,-1,-1,false,289900,14495.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,6,-1,-1,false,319400,15970.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,7,-1,-1,false,306700,15335.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,8,-1,-1,false,388700,19435.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,9,-1,-1,false,263000,13150.000,0
colas,ColaEnlazada,delete,ausente,20270922,10000,10000,20,10,-1,-1,false,276800,13840.000,0
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,1,10001,10001,false,1500,75.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,2,10001,10001,false,1400,70.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,3,10001,10001,false,1100,55.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,4,10001,10001,false,1400,70.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,5,10001,10001,false,1200,60.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,6,10001,10001,false,2100,105.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,7,10001,10001,false,1100,55.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,8,10001,10001,false,1200,60.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,9,10001,10001,false,1700,85.000,200020
colas,ColaArreglo,enqueue,sin_redimensionamiento,20270922,10000,10001,20,10,10001,10001,false,1200,60.000,200020
colas,ColaArreglo,enqueue,crecimiento_forzado,20270922,10000,10001,20,1,10000,20000,true,366100,18305.000,200020
colas,ColaArreglo,enqueue,crecimiento_forzado,20270922,10000,10001,20,2,10000,20000,true,367200,18360.000,200020
colas,ColaArreglo,enqueue,crecimiento_forzado,20270922,10000,10001,20,3,10000,20000,true,365600,18280.000,200020
colas,ColaArreglo,enqueue,crecimiento_forzado,20270922,10000,10001,20,4,10000,20000,true,368000,18400.000,200020
colas,ColaArreglo,enqueue,crecimiento_forzado,20270922,10000,10001,20,5,10000,20000,true,388000,19400.000,200020
